ANO;ESTADO;CÓDIGO IBGE;Municípios;Vendas
2008;Alagoas ;2702603;FEIRA GRANDE;325000
2008;Alagoas ;2702801;FLEXEIRAS;75000
2008;Alagoas ;2702900;GIRAU DO PONCIANO;975000
2008;Alagoas ;2703007;IBATEGUARA;428000
2008;Alagoas ;2703106;IGACI;805000
2008;Alagoas ;2703205;IGREJA NOVA;416000
2008;Alagoas ;2703304;INHAPI;757500
2008;Alagoas ;2703403;JACARE DOS HOMENS;192000
2008;Alagoas ;2703502;JACUIPE;77500
2008;Alagoas ;2703601;JAPARATINGA;442000
2008;Alagoas ;2703700;JARAMATAIA;270000
2008;Alagoas ;2703759;JEQUIA DA PRAIA;240000
2008;Alagoas ;2703809;JOAQUIM GOMES;148500
2008;Alagoas ;2703908;JUNDIA;203500
2008;Alagoas ;2704005;JUNQUEIRO;1015000
2008;Alagoas ;2704104;LAGOA DA CANOA;629000
2008;Alagoas ;2704203;LIMOEIRO DE ANADIA;646500
2008;Alagoas ;2704302;MACEIO;77993345
2008;Alagoas ;2704401;MAJOR ISIDORO;849921
2008;Alagoas ;2704500;MARAGOGI;1280000
2008;Alagoas ;2704609;MARAVILHA;472500
2008;Alagoas ;2704708;MARECHAL DEODORO;3452200
2008;Alagoas ;2704807;MARIBONDO;1213800
2008;Alagoas ;2705002;MATA GRANDE;627500
2008;Alagoas ;2705101;MATRIZ DE CAMARAGIBE;1264000
2008;Alagoas ;2705200;MESSIAS;625158
2008;Alagoas ;2705309;MINADOR DO NEGRAO;329000
2008;Alagoas ;2705507;MURICI;565000
2008;Alagoas ;2705606;NOVO LINO;535000
2008;Alagoas ;2705705;OLHO D'AGUA DAS FLORES;1435000
2008;Alagoas ;2705804;OLHO D'AGUA DO CASADO;316500
2008;Alagoas ;2706000;OLIVENCA;165000
2008;Alagoas ;2706109;OURO BRANCO;428000
2008;Alagoas ;2706307;PALMEIRA DOS INDIOS;3958700
2008;Alagoas ;2706406;PAO DE ACUCAR;755000
2008;Alagoas ;2706422;PARICONHA;226000
2008;Alagoas ;2706448;PARIPUEIRA;685000
2008;Alagoas ;2706505;PASSO DE CAMARAGIBE;231670
2008;Alagoas ;2706604;PAULO JACINTO;35000
2008;Alagoas ;2706703;PENEDO;3757400
2008;Alagoas ;2706802;PIACABUCU;684000
2008;Alagoas ;2706901;PILAR;1354325
2008;Alagoas ;2707107;PIRANHAS;1438000
2008;Alagoas ;2707206;POCO DAS TRINCHEIRAS;105000
2008;Alagoas ;2707305;PORTO CALVO;599000
2008;Alagoas ;2707503;PORTO REAL DO COLEGIO;580000
2008;Alagoas ;2707602;QUEBRANGULO;228500
2008;Alagoas ;2707701;RIO LARGO;4405487
2008;Alagoas ;2707909;SANTA LUZIA DO NORTE;70000
2008;Alagoas ;2708006;SANTANA DO IPANEMA;3266828
2008;Alagoas ;2708105;SANTANA DO MUNDAU;230000
2008;Alagoas ;2708303;SAO JOSE DA LAJE;675000
2008;Alagoas ;2708402;SAO JOSE DA TAPERA;834000
2008;Alagoas ;2708501;SAO LUIS DO QUITUNDE;325000
2008;Alagoas ;2708600;SAO MIGUEL DOS CAMPOS;3964500
2008;Alagoas ;2708709;SAO MIGUEL DOS MILAGRES;295000
2008;Alagoas ;2708808;SAO SEBASTIAO;1641000
2008;Alagoas ;2708907;SATUBA;497000
2008;Alagoas ;2708956;SENADOR RUI PALMEIRA;380000
2008;Alagoas ;2709103;TAQUARANA;865000
2008;Alagoas ;2709152;TEOTONIO VILELA;1208000
2008;Alagoas ;2709202;TRAIPU;235000
2008;Alagoas ;2709301;UNIAO DOS PALMARES;2219500
2008;Alagoas ;2709400;VICOSA;1060000
2008;Amazonas;1300029;ALVARAES;435414
2008;Amazonas;1300060;AMATURA;367003
2008;Amazonas;1300102;ANORI;370000
2008;Amazonas;1300144;APUI;1213000
2008;Amazonas;1300300;AUTAZES;1047000
2008;Amazonas;1300409;BARCELOS;665000
2008;Amazonas;1300508;BARREIRINHA;225000
2008;Amazonas;1300607;BENJAMIN CONSTANT;5000
2008;Amazonas;1300631;BERURI;435000
2008;Amazonas;1300680;BOA VISTA DO RAMOS;30000
2008;Amazonas;1300706;BOCA DO ACRE;1735000
2008;Amazonas;1300805;BORBA;795000
2008;Amazonas;1304104;CAMARUA;16000
2008;Amazonas;1301001;CARAUARI;1680904
2008;Amazonas;1301100;CAREIRO;1205000
2008;Amazonas;1301159;CAREIRO DA VARZEA;267000
2008;Amazonas;1301209;COARI;7138512
2008;Amazonas;1301308;CODAJAS;1468879
2008;Amazonas;1301407;EIRUNEPE;710290
2008;Amazonas;1301506;ENVIRA;290000
2008;Amazonas;1301605;FONTE BOA;384200
2008;Amazonas;1301654;GUAJARA;365000
2008;Amazonas;1301704;HUMAITA;3647000
2008;Amazonas;1301803;IPIXUNA;290000
2008;Amazonas;1301852;IRANDUBA;3350000
2008;Amazonas;1301902;ITACOATIARA;9078000
2008;Amazonas;1301951;ITAMARATI;61000
2008;Amazonas;1302009;ITAPIRANGA;460000
2008;Amazonas;1302108;JAPURA;684000
2008;Amazonas;1302207;JURUA;10000
2008;Amazonas;1302306;JUTAI;750970
2008;Amazonas;1302405;LABREA;1300740
2008;Amazonas;1302504;MANACAPURU;7527763
2008;Amazonas;1302553;MANAQUIRI;305000
2008;Amazonas;1302603;MANAUS;311794354
2008;Amazonas;1302702;MANICORE;1270000
2008;Amazonas;1302801;MARAA;15000
2008;Amazonas;1302900;MAUES;1665000
2008;Amazonas;1303007;NHAMUNDA;710000
2008;Amazonas;1303106;NOVA OLINDA DO NORTE;1275000
2008;Amazonas;1303205;NOVO AIRAO;880000
2008;Amazonas;1303304;NOVO ARIPUANA;125000
2008;Amazonas;1303403;PARINTINS;5612464
2008;Amazonas;1303536;PRESIDENTE FIGUEIREDO;2955000
2008;Amazonas;1303569;RIO PRETO DA EVA;1310000
2008;Amazonas;1303601;SANTA ISABEL DO RIO NEGRO;450187
2008;Amazonas;1303700;SANTO ANTONIO DO ICA;716509
2008;Amazonas;1303809;SAO GABRIEL DA CACHOEIRA;2950537
2008;Amazonas;1303908;SAO PAULO DE OLIVENCA;1033870
2008;Amazonas;1303957;SAO SEBASTIAO DO UATUMA;110000
2008;Amazonas;1304005;SILVES;370000
2008;Amazonas;1304062;TABATINGA;532919
2008;Amazonas;1304104;TAPAUA;100000
2008;Amazonas;1304203;TEFE;4874257
2008;Amazonas;1304237;TONANTINS;531082
2008;Amazonas;1304260;UARINI;314406
2008;Amazonas;1304302;URUCARA;530000
2008;Amazonas;1304401;URUCURITUBA;115000
2008;Amapá ;1600105;AMAPA;696000
2008;Amapá ;1600204;CALCOENE;329400
2008;Amapá ;1600238;FERREIRA GOMES;367700
2008;Amapá ;1600279;LARANJAL DO JARI;1954000
2008;Amapá ;1600303;MACAPA;65056128
2008;Amapá ;1600402;MAZAGAO;115000
2008;Amapá ;1600501;OIAPOQUE;3860000
2008;Amapá ;1600154;PEDRA BRANCA DO AMAPARI;410000
2008;Amapá ;1600535;PORTO GRANDE;963400
2008;Amapá ;1600600;SANTANA;7663000
2008;Amapá ;1600055;SERRA DO NAVIO;130000
2008;Amapá ;1600709;TARTARUGALZINHO;740000
2008;Amapá ;1600808;VITORIA DO JARI;225000
2008;Bahia;2900108;ABAIRA;206500
2008;Bahia;2900207;ABARE;691950
2008;Bahia;2900306;ACAJUTIBA;861000
2008;Bahia;2900355;ADUSTINA;987100
2008;Bahia;2900405;AGUA FRIA;431500
2008;Bahia;2900603;AIQUARA;123000
2008;Bahia;2900702;ALAGOINHAS;12875000
2008;Bahia;2900801;ALCOBACA;1757000
2008;Bahia;2901007;AMARGOSA;2346650
2008;Bahia;2901106;AMELIA RODRIGUES;2557800
2008;Bahia;2901155;AMERICA DOURADA;476500
2008;Bahia;2901205;ANAGE;965000
2008;Bahia;2901304;ANDARAI;374900
2008;Bahia;2901353;ANDORINHA;663000
2008;Bahia;2901403;ANGICAL;455050
2008;Bahia;2901502;ANGUERA;427000
2008;Bahia;2901601;ANTAS;931450
2008;Bahia;2901700;ANTONIO CARDOSO;490000
2008;Bahia;2901809;ANTONIO GONCALVES;813000
2008;Bahia;2901908;APORA;592000
2008;Bahia;2902054;ARACAS;748550
2008;Bahia;2902005;ARACATU;626000
2008;Bahia;2902104;ARACI;1701900
2008;Bahia;2902203;ARAMARI;212000
2008;Bahia;2902302;ARATUIPE;593000
2008;Bahia;2902401;AURELINO LEAL;579000
2008;Bahia;2902500;BAIANOPOLIS;622500
2008;Bahia;2902609;BAIXA GRANDE;1281000
2008;Bahia;2902658;BANZAE;443000
2008;Bahia;2902708;BARRA;807500
2008;Bahia;2902807;BARRA DA ESTIVA;1606600
2008;Bahia;2902906;BARRA DO CHOCA;1045100
2008;Bahia;2903003;BARRA DO MENDES;152000
2008;Bahia;2903102;BARRA DO ROCHA;207000
2008;Bahia;2903201;BARREIRAS;17431051
2008;Bahia;2903235;BARRO ALTO;435000
2008;Bahia;2903276;BARROCAS;200000
2008;Bahia;2903409;BELMONTE;966000
2008;Bahia;2903508;BELO CAMPO;674100
2008;Bahia;2903607;BIRITINGA;560000
2008;Bahia;2903706;BOA NOVA;718500
2008;Bahia;2903805;BOA VISTA DO TUPIM;497000
2008;Bahia;2903904;BOM JESUS DA LAPA;3853000
2008;Bahia;2903953;BOM JESUS DA SERRA;232000
2008;Bahia;2904001;BONINAL;603500
2008;Bahia;2904050;BONITO;443500
2008;Bahia;2904100;BOQUIRA;702500
2008;Bahia;2904209;BOTUPORA;300000
2008;Bahia;2904308;BREJOES;1287400
2008;Bahia;2904407;BREJOLANDIA;327500
2008;Bahia;2904506;BROTAS DE MACAUBAS;205000
2008;Bahia;2904605;BRUMADO;5343600
2008;Bahia;2904704;BUERAREMA;1593000
2008;Bahia;2904753;BURITIRAMA;357000
2008;Bahia;2904803;CAATIBA;223100
2008;Bahia;2904852;CABACEIRAS DO PARAGUACU;245000
2008;Bahia;2904902;CACHOEIRA;1385500
2008;Bahia;2905008;CACULE;1559000
2008;Bahia;2905107;CAEM;235000
2008;Bahia;2905156;CAETANOS;367000
2008;Bahia;2905206;CAETITE;2815500
2008;Bahia;2905305;CAFARNAUM;495500
2008;Bahia;2905404;CAIRU;330000
2008;Bahia;2905503;CALDEIRAO GRANDE;559000
2008;Bahia;2905602;CAMACAN;2337600
2008;Bahia;2905701;CAMACARI;27471137
2008;Bahia;2905800;CAMAMU;2207000
2008;Bahia;2905909;CAMPO ALEGRE DE LOURDES;1059500
2008;Bahia;2906006;CAMPO FORMOSO;1999100
2008;Bahia;2906105;CANAPOLIS;170000
2008;Bahia;2906204;CANARANA;1055000
2008;Bahia;2906303;CANAVIEIRAS;1449800
2008;Bahia;2906402;CANDEAL;233000
2008;Bahia;2906501;CANDEIAS;10539500
2008;Bahia;2906600;CANDIBA;385500
2008;Bahia;2906709;CANDIDO SALES;1220000
2008;Bahia;2906808;CANSANCAO;1954200
2008;Bahia;2906824;CANUDOS;1103500
2008;Bahia;2906857;CAPELA DO ALTO ALEGRE;387550
2008;Bahia;2906873;CAPIM GROSSO;3151000
2008;Bahia;2906899;CARAIBAS;145000
2008;Bahia;2906907;CARAVELAS;1310000
2008;Bahia;2907004;CARDEAL DA SILVA;595000
2008;Bahia;2907103;CARINHANHA;679000
2008;Bahia;2907202;CASA NOVA;1895810
2008;Bahia;2907301;CASTRO ALVES;1383500
2008;Bahia;2907400;CATOLANDIA;490000
2008;Bahia;2907509;CATU;5286367
2008;Bahia;2907558;CATURAMA;394000
2008;Bahia;2907608;CENTRAL;612000
2008;Bahia;2907707;CHORROCHO;410950
2008;Bahia;2907806;CICERO DANTAS;1946500
2008;Bahia;2907905;CIPO;811950
2008;Bahia;2908002;COARACI;1426000
2008;Bahia;2908101;COCOS;740000
2008;Bahia;2908200;CONCEICAO DA FEIRA;837000
2008;Bahia;2908309;CONCEICAO DO ALMEIDA;2123000
2008;Bahia;2908408;CONCEICAO DO COITE;3325000
2008;Bahia;2908507;CONCEICAO DO JACUIPE;4209700
2008;Bahia;2908606;CONDE;872000
2008;Bahia;2908705;CONDEUBA;662000
2008;Bahia;2908903;CORACAO DE MARIA;1081000
2008;Bahia;2909000;CORDEIROS;335000
2008;Bahia;2909109;CORIBE;525000
2008;Bahia;2909208;CORONEL JOAO SA;825000
2008;Bahia;2909307;CORRENTINA;4923410
2008;Bahia;2909406;COTEGIPE;254000
2008;Bahia;2909604;CRISOPOLIS;1123000
2008;Bahia;2909703;CRISTOPOLIS;929220
2008;Bahia;2909802;CRUZ DAS ALMAS;5299500
2008;Bahia;2909901;CURACA;1256150
2008;Bahia;2910008;DARIO MEIRA;389000
2008;Bahia;2910057;DIAS D AVILA;6738000
2008;Bahia;2910107;DOM BASILIO;779600
2008;Bahia;2910206;DOM MACEDO COSTA;222000
2008;Bahia;2910305;ELISIO MEDRADO;453000
2008;Bahia;2910404;ENCRUZILHADA;1252500
2008;Bahia;2910503;ENTRE RIOS;3597000
2008;Bahia;2900504;ERICO CARDOSO;188000
2008;Bahia;2910602;ESPLANADA;2383950
2008;Bahia;2910701;EUCLIDES DA CUNHA;3952100
2008;Bahia;2910727;EUNAPOLIS;11786500
2008;Bahia;2910750;FATIMA;629950
2008;Bahia;2910776;FEIRA DA MATA;217000
2008;Bahia;2910800;FEIRA DE SANTANA;64332450
2008;Bahia;2910859;FILADELFIA;1073000
2008;Bahia;2910909;FIRMINO ALVES;142000
2008;Bahia;2911006;FLORESTA AZUL;127000
2008;Bahia;2911105;FORMOSA DO RIO PRETO;1204050
2008;Bahia;2911204;GANDU;3297000
2008;Bahia;2911253;GAVIAO;558500
2008;Bahia;2911303;GENTIO DO OURO;165500
2008;Bahia;2911402;GLORIA;530000
2008;Bahia;2911600;GOVERNADOR MANGABEIRA;3358000
2008;Bahia;2911659;GUAJERU;273000
2008;Bahia;2911709;GUANAMBI;6622100
2008;Bahia;2911808;GUARATINGA;703000
2008;Bahia;2911857;HELIOPOLIS;507000
2008;Bahia;2911907;IACU;1028350
2008;Bahia;2912004;IBIASSUCE;716000
2008;Bahia;2912103;IBICARAI;1189300
2008;Bahia;2912202;IBICOARA;2970000
2008;Bahia;2912301;IBICUI;565000
2008;Bahia;2912400;IBIPEBA;484000
2008;Bahia;2912509;IBIPITANGA;611500
2008;Bahia;2912608;IBIQUERA;227500
2008;Bahia;2912707;IBIRAPITANGA;697000
2008;Bahia;2912806;IBIRAPUA;674000
2008;Bahia;2912905;IBIRATAIA;778600
2008;Bahia;2913002;IBITIARA;818000
2008;Bahia;2913101;IBITITA;186000
2008;Bahia;2913200;IBOTIRAMA;3007000
2008;Bahia;2913309;ICHU;292000
2008;Bahia;2913408;IGAPORA;1126000
2008;Bahia;2913457;IGRAPIUNA;488000
2008;Bahia;2913507;IGUAI;740000
2008;Bahia;2913606;ILHEUS;13050400
2008;Bahia;2913705;INHAMBUPE;1945500
2008;Bahia;2913804;IPECAETA;440000
2008;Bahia;2913903;IPIAU;3602100
2008;Bahia;2914000;IPIRA;3405400
2008;Bahia;2914109;IPUPIARA;343000
2008;Bahia;2914208;IRAJUBA;217000
2008;Bahia;2914307;IRAMAIA;193000
2008;Bahia;2914406;IRAQUARA;625000
2008;Bahia;2914505;IRARA;1512000
2008;Bahia;2914604;IRECE;6302500
2008;Bahia;2914653;ITABELA;2092000
2008;Bahia;2914703;ITABERABA;5581000
2008;Bahia;2914802;ITABUNA;20969100
2008;Bahia;2914901;ITACARE;324000
2008;Bahia;2915007;ITAETE;605000
2008;Bahia;2915106;ITAGI;797800
2008;Bahia;2915205;ITAGIBA;407200
2008;Bahia;2915304;ITAGIMIRIM;1152000
2008;Bahia;2915353;ITAGUACU DA BAHIA;224500
2008;Bahia;2915403;ITAJU DO COLONIA;275000
2008;Bahia;2915502;ITAJUIPE;685000
2008;Bahia;2915601;ITAMARAJU;6530000
2008;Bahia;2915700;ITAMARI;393750
2008;Bahia;2915809;ITAMBE;1046000
2008;Bahia;2916005;ITANHEM;1093500
2008;Bahia;2916104;ITAPARICA;2157000
2008;Bahia;2916203;ITAPE;240200
2008;Bahia;2916302;ITAPEBI;462000
2008;Bahia;2916401;ITAPETINGA;4882000
2008;Bahia;2916500;ITAPICURU;1222011
2008;Bahia;2916609;ITAPITANGA;109000
2008;Bahia;2916708;ITAQUARA;100100
2008;Bahia;2916807;ITARANTIM;679100
2008;Bahia;2916856;ITATIM;1381000
2008;Bahia;2916906;ITIRUCU;484000
2008;Bahia;2917003;ITIUBA;1266000
2008;Bahia;2917102;ITORORO;755000
2008;Bahia;2917201;ITUACU;613000
2008;Bahia;2917300;ITUBERA;1229000
2008;Bahia;2917334;IUIU;375000
2008;Bahia;2917359;JABORANDI;344000
2008;Bahia;2917409;JACARACI;417000
2008;Bahia;2917508;JACOBINA;5891400
2008;Bahia;2917607;JAGUAQUARA;4600300
2008;Bahia;2917706;JAGUARARI;2266000
2008;Bahia;2917805;JAGUARIPE;638450
2008;Bahia;2918001;JEQUIE;13179185
2008;Bahia;2918100;JEREMOABO;1648000
2008;Bahia;2918209;JIQUIRICA;94000
2008;Bahia;2918308;JITAUNA;492900
2008;Bahia;2918357;JOAO DOURADO;952000
2008;Bahia;2918407;JUAZEIRO;13739250
2008;Bahia;2918456;JUCURUCU;319000
2008;Bahia;2918506;JUSSARA;515500
2008;Bahia;2918555;JUSSARI;81000
2008;Bahia;2918605;JUSSIAPE;323500
2008;Bahia;2918753;LAGOA REAL;472000
2008;Bahia;2918803;LAJE;1373451
2008;Bahia;2918902;LAJEDAO;264000
2008;Bahia;2919009;LAJEDINHO;1064000
2008;Bahia;2919058;LAJEDO DO TABOCAL;300000
2008;Bahia;2919108;LAMARAO;275000
2008;Bahia;2919157;LAPAO;793000
2008;Bahia;2919207;LAURO DE FREITAS;25283652
2008;Bahia;2919306;LENCOIS;679000
2008;Bahia;2919405;LICINIO DE ALMEIDA;540500
2008;Bahia;2919504;LIVRAMENTO DE NOSSA SENHORA;2759000
2008;Bahia;2919553;LUIS EDUARDO MAGALHAES;8390050
2008;Bahia;2919603;MACAJUBA;371000
2008;Bahia;2919702;MACARANI;724000
2008;Bahia;2919801;MACAUBAS;1666500
2008;Bahia;2919900;MACURURE;244000
2008;Bahia;2919926;MADRE DE DEUS;875500
2008;Bahia;2919959;MAETINGA;249000
2008;Bahia;2920007;MAIQUINIQUE;446500
2008;Bahia;2920106;MAIRI;1136450
2008;Bahia;2920205;MALHADA;442000
2008;Bahia;2920304;MALHADA DE PEDRAS;307500
2008;Bahia;2920403;MANOEL VITORINO;639500
2008;Bahia;2920452;MANSIDAO;311000
2008;Bahia;2920502;MARACAS;1555200
2008;Bahia;2920601;MARAGOGIPE;952050
2008;Bahia;2920700;MARAU;297000
2008;Bahia;2920809;MARCIONILIO SOUZA;401100
2008;Bahia;2920908;MASCOTE;617000
2008;Bahia;2921005;MATA DE SAO JOAO;3216000
2008;Bahia;2921054;MATINA;349000
2008;Bahia;2921104;MEDEIROS NETO;1659000
2008;Bahia;2921203;MIGUEL CALMON;923000
2008;Bahia;2921302;MILAGRES;1550150
2008;Bahia;2921401;MIRANGABA;414000
2008;Bahia;2921450;MIRANTE;247000
2008;Bahia;2921500;MONTE SANTO;1903000
2008;Bahia;2921609;MORPARA;130000
2008;Bahia;2921708;MORRO DO CHAPEU;1024600
2008;Bahia;2921807;MORTUGABA;855000
2008;Bahia;2921906;MUCUGE;585000
2008;Bahia;2922003;MUCURI;4082200
2008;Bahia;2922052;MULUNGU DO MORRO;420000
2008;Bahia;2922102;MUNDO NOVO;944000
2008;Bahia;2922201;MUNIZ FERREIRA;481000
2008;Bahia;2922250;MUQUEM DE SAO FRANCISCO;536000
2008;Bahia;2922300;MURITIBA;1136000
2008;Bahia;2922409;MUTUIPE;1383500
2008;Bahia;2922508;NAZARE;2055250
2008;Bahia;2922607;NILO PECANHA;229000
2008;Bahia;2922656;NORDESTINA;564000
2008;Bahia;2922706;NOVA CANAA;433000
2008;Bahia;2922730;NOVA FATIMA;1138000
2008;Bahia;2922755;NOVA IBIA;195000
2008;Bahia;2922805;NOVA ITARANA;244100
2008;Bahia;2922854;NOVA REDENCAO;215000
2008;Bahia;2922904;NOVA SOURE;1207200
2008;Bahia;2923001;NOVA VICOSA;4681000
2008;Bahia;2923035;NOVO HORIZONTE;485000
2008;Bahia;2923050;NOVO TRIUNFO;145000
2008;Bahia;2923100;OLINDINA;1075500
2008;Bahia;2923209;OLIVEIRA DOS BREJINHOS;1040250
2008;Bahia;2923308;OURICANGAS;255000
2008;Bahia;2923357;OUROLANDIA;815800
2008;Bahia;2923407;PALMAS DE MONTE ALTO;635000
2008;Bahia;2923506;PALMEIRAS;1127000
2008;Bahia;2923605;PARAMIRIM;1430000
2008;Bahia;2923704;PARATINGA;825000
2008;Bahia;2923803;PARIPIRANGA;1561500
2008;Bahia;2923902;PAU BRASIL;215000
2008;Bahia;2924009;PAULO AFONSO;11124700
2008;Bahia;2924058;PE DE SERRA;583100
2008;Bahia;2924207;PEDRO ALEXANDRE;157500
2008;Bahia;2924306;PIATA;684500
2008;Bahia;2924405;PILAO ARCADO;411000
2008;Bahia;2924504;PINDAI;535000
2008;Bahia;2924603;PINDOBACU;527000
2008;Bahia;2924652;PINTADAS;654050
2008;Bahia;2924678;PIRAI DO NORTE;300000
2008;Bahia;2924702;PIRIPA;654500
2008;Bahia;2924801;PIRITIBA;1057500
2008;Bahia;2924900;PLANALTINO;322000
2008;Bahia;2925006;PLANALTO;2202000
2008;Bahia;2925105;POCOES;3112000
2008;Bahia;2925204;POJUCA;1980000
2008;Bahia;2925253;PONTO NOVO;974500
2008;Bahia;2925303;PORTO SEGURO;11289000
2008;Bahia;2925402;POTIRAGUA;413000
2008;Bahia;2925501;PRADO;1486000
2008;Bahia;2925600;PRESIDENTE DUTRA;543500
2008;Bahia;2925709;PRESIDENTE JANIO QUADROS;443000
2008;Bahia;2925758;PRESIDENTE TANCREDO NEVES;1731500
2008;Bahia;2925808;QUEIMADAS;1455750
2008;Bahia;2925907;QUIJINGUE;422500
2008;Bahia;2925931;QUIXABEIRA;305000
2008;Bahia;2925956;RAFAEL JAMBEIRO;1947000
2008;Bahia;2926004;REMANSO;1632000
2008;Bahia;2926103;RETIROLANDIA;1190000
2008;Bahia;2926202;RIACHAO DAS NEVES;750960
2008;Bahia;2926301;RIACHAO DO JACUIPE;2440000
2008;Bahia;2926400;RIACHO DE SANTANA;1331000
2008;Bahia;2926509;RIBEIRA DO AMPARO;331000
2008;Bahia;2926608;RIBEIRA DO POMBAL;3417550
2008;Bahia;2926657;RIBEIRAO DO LARGO;307500
2008;Bahia;2926707;RIO DE CONTAS;460000
2008;Bahia;2926806;RIO DO ANTONIO;798000
2008;Bahia;2926905;RIO DO PIRES;309500
2008;Bahia;2927002;RIO REAL;2769500
2008;Bahia;2927101;RODELAS;524350
2008;Bahia;2927200;RUY BARBOSA;1481100
2008;Bahia;2927408;SALVADOR;276082100
2008;Bahia;2927507;SANTA BARBARA;2675000
2008;Bahia;2927606;SANTA BRIGIDA;673000
2008;Bahia;2927705;SANTA CRUZ CABRALIA;1699000
2008;Bahia;2927804;SANTA CRUZ DA VITORIA;345000
2008;Bahia;2927903;SANTA INES;477000
2008;Bahia;2928059;SANTA LUZIA;316000
2008;Bahia;2928109;SANTA MARIA DA VITORIA;2543000
2008;Bahia;2928406;SANTA RITA DE CASSIA;1529550
2008;Bahia;2928505;SANTA TEREZINHA;288000
2008;Bahia;2928000;SANTALUZ;2030000
2008;Bahia;2928208;SANTANA;1590000
2008;Bahia;2928307;SANTANOPOLIS;159000
2008;Bahia;2928604;SANTO AMARO;2239500
2008;Bahia;2928703;SANTO ANTONIO DE JESUS;11021650
2008;Bahia;2928802;SANTO ESTEVAO;4476000
2008;Bahia;2928901;SAO DESIDERIO;2689150
2008;Bahia;2928950;SAO DOMINGOS;253000
2008;Bahia;2929107;SAO FELIPE;1222100
2008;Bahia;2929008;SAO FELIX;1070500
2008;Bahia;2929057;SAO FELIX DO CORIBE;1052000
2008;Bahia;2929206;SAO FRANCISCO DO CONDE;908500
2008;Bahia;2929255;SAO GABRIEL;319000
2008;Bahia;2929305;SAO GONCALO DOS CAMPOS;1397000
2008;Bahia;2929354;SAO JOSE DA VITORIA;154000
2008;Bahia;2929370;SAO JOSE DO JACUIPE;655200
2008;Bahia;2929404;SAO MIGUEL DAS MATAS;428000
2008;Bahia;2929503;SAO SEBASTIAO DO PASSE;3552950
2008;Bahia;2929602;SAPEACU;1491000
2008;Bahia;2929701;SATIRO DIAS;526000
2008;Bahia;2929750;SAUBARA;250000
2008;Bahia;2929800;SAUDE;405000
2008;Bahia;2929909;SEABRA;3647500
2008;Bahia;2930006;SEBASTIAO LARANJEIRAS;278000
2008;Bahia;2930105;SENHOR DO BONFIM;6176500
2008;Bahia;2930204;SENTO SE;769500
2008;Bahia;2930154;SERRA DO RAMALHO;1284000
2008;Bahia;2930303;SERRA DOURADA;740000
2008;Bahia;2930402;SERRA PRETA;862000
2008;Bahia;2930501;SERRINHA;5805400
2008;Bahia;2930600;SERROLANDIA;659000
2008;Bahia;2930709;SIMOES FILHO;9448000
2008;Bahia;2930758;SITIO DO MATO;119000
