ANO;ESTADO;CÓDIGO IBGE;Municípios;Vendas
2000;Alagoas ;2704104;LAGOA DA CANOA;422500
2000;Alagoas ;2704203;LIMOEIRO DE ANADIA;170400
2000;Alagoas ;2704302;MACEIO;94506478
2000;Alagoas ;2704401;MAJOR ISIDORO;388800
2000;Alagoas ;2704500;MARAGOGI;1865850
2000;Alagoas ;2704609;MARAVILHA;205000
2000;Alagoas ;2704708;MARECHAL DEODORO;3504950
2000;Alagoas ;2704807;MARIBONDO;641050
2000;Alagoas ;2705002;MATA GRANDE;272000
2000;Alagoas ;2705101;MATRIZ DE CAMARAGIBE;563430
2000;Alagoas ;2705200;MESSIAS;463000
2000;Alagoas ;2705507;MURICI;395250
2000;Alagoas ;2705606;NOVO LINO;580000
2000;Alagoas ;2705705;OLHO D'AGUA DAS FLORES;993203
2000;Alagoas ;2706109;OURO BRANCO;195950
2000;Alagoas ;2706208;PALESTINA;79950
2000;Alagoas ;2706307;PALMEIRA DOS INDIOS;3098423
2000;Alagoas ;2706406;PAO DE ACUCAR;345000
2000;Alagoas ;2706505;PASSO DE CAMARAGIBE;200000
2000;Alagoas ;2706604;PAULO JACINTO;90000
2000;Alagoas ;2706703;PENEDO;2171350
2000;Alagoas ;2706802;PIACABUCU;250550
2000;Alagoas ;2706901;PILAR;1418370
2000;Alagoas ;2707107;PIRANHAS;948700
2000;Alagoas ;2707305;PORTO CALVO;879700
2000;Alagoas ;2707503;PORTO REAL DO COLEGIO;494000
2000;Alagoas ;2707602;QUEBRANGULO;135000
2000;Alagoas ;2707701;RIO LARGO;4877273
2000;Alagoas ;2708006;SANTANA DO IPANEMA;2032872
2000;Alagoas ;2708303;SAO JOSE DA LAJE;408850
2000;Alagoas ;2708402;SAO JOSE DA TAPERA;606800
2000;Alagoas ;2708501;SAO LUIS DO QUITUNDE;589774
2000;Alagoas ;2708600;SAO MIGUEL DOS CAMPOS;3430450
2000;Alagoas ;2708709;SAO MIGUEL DOS MILAGRE;235000
2000;Alagoas ;2708808;SAO SEBASTIAO;1137180
2000;Alagoas ;2708907;SATUBA;660950
2000;Alagoas ;2709103;TAQUARANA;505000
2000;Alagoas ;2709202;TRAIPU;200000
2000;Alagoas ;2709301;UNIAO DOS PALMARES;1867800
2000;Alagoas ;2709400;VICOSA;1208129
2000;Amazonas;1300102;ANORI;137000
2000;Amazonas;1300144;APUI;315100
2000;Amazonas;1300300;AUTAZES;455680
2000;Amazonas;1300409;BARCELOS;105000
2000;Amazonas;1300508;BARREIRINHA;1876500
2000;Amazonas;1300706;BOCA DO ACRE;522400
2000;Amazonas;1301001;CARAUARI;130000
2000;Amazonas;1301100;CAREIRO;964200
2000;Amazonas;1301209;COARI;780000
2000;Amazonas;1301407;EIRUNEPE;579036
2000;Amazonas;1301506;ENVIRA;35000
2000;Amazonas;1301654;GUAJARA;589225
2000;Amazonas;1301704;HUMAITA;1591950
2000;Amazonas;1301803;IPIXUNA;405202
2000;Amazonas;1301852;IRANDUBA;1819100
2000;Amazonas;1301902;ITACOATIARA;2853400
2000;Amazonas;1302009;ITAPIRANGA;20000
2000;Amazonas;1302306;JUTAI;70000
2000;Amazonas;1302405;LABREA;763196
2000;Amazonas;1302504;MANACAPURU;2910195
2000;Amazonas;1302553;MANAQUIRI;143000
2000;Amazonas;1302603;MANAUS;215734857
2000;Amazonas;1302702;MANICORE;213600
2000;Amazonas;1302900;MAUES;1151923
2000;Amazonas;1303007;NHAMUNDA;220000
2000;Amazonas;1303106;NOVA OLINDA DO NORTE;35000
2000;Amazonas;1303205;NOVO AIRAO;60000
2000;Amazonas;1303304;NOVO ARIPUANA;50000
2000;Amazonas;1303403;PARINTINS;830000
2000;Amazonas;1303502;PAUINI;554651
2000;Amazonas;1303536;PRESIDENTE FIGUEIREDO;2024000
2000;Amazonas;1303569;RIO PRETO DA EVA;1548700
2000;Amazonas;1303601;SANTA ISABEL DO RIO NE;396384
2000;Amazonas;1303809;SAO GABRIEL DA CACHOEI;1443043
2000;Amazonas;1304062;TABATINGA;20000
2000;Amazonas;1304203;TEFE;955000
2000;Amazonas;1304302;URUCARA;440010
2000;Amapá ;1600055;SERRA DO NAVIO;328800
2000;Amapá ;1600105;AMAPA;240000
2000;Amapá ;1600204;CALCOENE;90000
2000;Amapá ;1600238;FERREIRA GOMES;234400
2000;Amapá ;1600279;LARANJAL DO JARI;1362066
2000;Amapá ;1600303;MACAPA;37547750
2000;Amapá ;1600402;MAZAGAO;346600
2000;Amapá ;1600501;OIAPOQUE;790500
2000;Amapá ;1600535;PORTO GRANDE;428600
2000;Amapá ;1600600;SANTANA;4702100
2000;Amapá ;1600709;TARTARUGALZINHO;185000
2000;Bahia;2900108;ABAIRA;223020
2000;Bahia;2900207;ABARE;227300
2000;Bahia;2900306;ACAJUTIBA;562000
2000;Bahia;2900355;ADUSTINA;252000
2000;Bahia;2900405;AGUA FRIA;171000
2000;Bahia;2900603;AIQUARA;62030
2000;Bahia;2900702;ALAGOINHAS;10824900
2000;Bahia;2900801;ALCOBACA;1457200
2000;Bahia;2901007;AMARGOSA;1819490
2000;Bahia;2901106;AMELIA RODRIGUES;524150
2000;Bahia;2901155;AMERICA DOURADA;230000
2000;Bahia;2901205;ANAGE;690000
2000;Bahia;2901304;ANDARAI;257000
2000;Bahia;2901353;ANDORINHA;125950
2000;Bahia;2901403;ANGICAL;5000
2000;Bahia;2901502;ANGUERA;235000
2000;Bahia;2901601;ANTAS;1402550
2000;Bahia;2901700;ANTONIO CARDOSO;149000
2000;Bahia;2901809;ANTONIO GONCALVES;112100
2000;Bahia;2901908;APORA;216600
2000;Bahia;2902054;ARACAS;219437
2000;Bahia;2902005;ARACATU;387000
2000;Bahia;2902104;ARACI;708350
2000;Bahia;2902203;ARAMARI;200000
2000;Bahia;2902401;AURELINO LEAL;1310000
2000;Bahia;2902500;BAIANOPOLIS;30000
2000;Bahia;2902609;BAIXA GRANDE;481250
2000;Bahia;2902658;BANZAE;174000
2000;Bahia;2902708;BARRA;439000
2000;Bahia;2902807;BARRA DA ESTIVA;1078281
2000;Bahia;2902906;BARRA DO CHOCA;753960
2000;Bahia;2903003;BARRA DO MENDES;30500
2000;Bahia;2903102;BARRA DO ROCHA;139000
2000;Bahia;2903201;BARREIRAS;15621842
2000;Bahia;2903409;BELMONTE;457800
2000;Bahia;2903508;BELO CAMPO;432150
2000;Bahia;2903607;BIRITINGA;391050
2000;Bahia;2903706;BOA NOVA;163020
2000;Bahia;2903805;BOA VISTA DO TUPIM;127150
2000;Bahia;2903904;BOM JESUS DA LAPA;2082100
2000;Bahia;2904001;BONINAL;481600
2000;Bahia;2904100;BOQUIRA;335000
2000;Bahia;2904209;BOTUPORA;150000
2000;Bahia;2904308;BREJOES;1091920
2000;Bahia;2904506;BROTAS DE MACAUBAS;120500
2000;Bahia;2904605;BRUMADO;4229559
2000;Bahia;2904704;BUERAREMA;1175000
2000;Bahia;2904803;CAATIBA;93000
2000;Bahia;2904902;CACHOEIRA;611000
2000;Bahia;2905008;CACULE;914800
2000;Bahia;2905107;CAEM;479000
2000;Bahia;2905156;CAETANOS;53100
2000;Bahia;2905206;CAETITE;2359850
2000;Bahia;2905305;CAFARNAUM;333000
2000;Bahia;2905503;CALDEIRAO GRANDE;64000
2000;Bahia;2905602;CAMACAN;2240000
2000;Bahia;2905701;CAMACARI;17883889
2000;Bahia;2905800;CAMAMU;1448000
2000;Bahia;2905909;CAMPO ALEGRE DE LOURDE;288850
2000;Bahia;2906006;CAMPO FORMOSO;1690000
2000;Bahia;2906105;CANAPOLIS;134000
2000;Bahia;2906204;CANARANA;1112000
2000;Bahia;2906303;CANAVIEIRAS;1205400
2000;Bahia;2906824;CANUDOS;274000
2000;Bahia;2906501;CANDEIAS;11111822
2000;Bahia;2906600;CANDIBA;242950
2000;Bahia;2906709;CANDIDO SALES;1082900
2000;Bahia;2906808;CANSANCAO;1188000
2000;Bahia;2906899;CARAIBAS;15000
2000;Bahia;2906907;CARAVELAS;1195000
2000;Bahia;2906857;CAPELA DO ALTO ALEGRE;489000
2000;Bahia;2907004;CARDEAL DA SILVA;335000
2000;Bahia;2907103;CARINHANHA;425000
2000;Bahia;2906873;CAPIM GROSSO;1778100
2000;Bahia;2907202;CASA NOVA;955371
2000;Bahia;2907301;CASTRO ALVES;897400
2000;Bahia;2907509;CATU;4409550
2000;Bahia;2907608;CENTRAL;406000
2000;Bahia;2907707;CHORROCHO;120700
2000;Bahia;2907806;CICERO DANTAS;972500
2000;Bahia;2907905;CIPO;1089900
2000;Bahia;2908002;COARACI;946400
2000;Bahia;2908101;COCOS;130000
2000;Bahia;2908200;CONCEICAO DA FEIRA;1171300
2000;Bahia;2908309;CONCEICAO DO ALMEIDA;4781000
2000;Bahia;2908408;CONCEICAO DO COITE;1846000
2000;Bahia;2908507;CONCEICAO DO JACUIPE;3924731
2000;Bahia;2908606;CONDE;907500
2000;Bahia;2908705;CONDEUBA;490000
2000;Bahia;2908804;CONTENDAS DO SINCORA;150600
2000;Bahia;2908903;CORACAO DE MARIA;630000
2000;Bahia;2909000;CORDEIROS;192600
2000;Bahia;2909109;CORIBE;18000
2000;Bahia;2909208;CORONEL JOAO SA;366300
2000;Bahia;2909307;CORRENTINA;2912700
2000;Bahia;2909604;CRISOPOLIS;42000
2000;Bahia;2909703;CRISTOPOLIS;422000
2000;Bahia;2909802;CRUZ DAS ALMAS;6568020
2000;Bahia;2909901;CURACA;458200
2000;Bahia;2910008;DARIO MEIRA;172400
2000;Bahia;2910057;DIAS D'AVILA;4790316
2000;Bahia;2910107;DOM BASILIO;218550
2000;Bahia;2910305;ELISIO MEDRADO;10000
2000;Bahia;2910404;ENCRUZILHADA;983450
2000;Bahia;2910503;ENTRE RIOS;2469919
2000;Bahia;2910602;ESPLANADA;1276896
2000;Bahia;2910727;EUNAPOLIS;9950783
2000;Bahia;2910701;EUCLIDES DA CUNHA;1334000
2000;Bahia;2910750;FATIMA;321550
2000;Bahia;2910800;FEIRA DE SANTANA;65973152
2000;Bahia;2910859;FILADELFIA;123500
2000;Bahia;2911006;FLORESTA AZUL;206000
2000;Bahia;2911105;FORMOSA DO RIO PRETO;20000
2000;Bahia;2911204;GANDU;2678200
2000;Bahia;2911253;GAVIAO;120000
2000;Bahia;2911402;GLORIA;360000
2000;Bahia;2911600;GOVERNADOR MANGABEIRA;2141250
2000;Bahia;2911709;GUANAMBI;5303800
2000;Bahia;2911659;GUAJERU;148000
2000;Bahia;2911808;GUARATINGA;434750
2000;Bahia;2911857;HELIOPOLIS;342100
2000;Bahia;2911907;IACU;1292200
2000;Bahia;2912004;IBIASSUCE;210700
2000;Bahia;2912103;IBICARAI;1069350
2000;Bahia;2912202;IBICOARA;172100
2000;Bahia;2912301;IBICUI;306150
2000;Bahia;2912400;IBIPEBA;345600
2000;Bahia;2912707;IBIRAPITANGA;281000
2000;Bahia;2912806;IBIRAPUA;500000
2000;Bahia;2912905;IBIRATAIA;453300
2000;Bahia;2913002;IBITIARA;546600
2000;Bahia;2913101;IBITITA;236000
2000;Bahia;2913200;IBOTIRAMA;9255000
2000;Bahia;2913309;ICHU;167100
2000;Bahia;2913408;IGAPORA;254800
2000;Bahia;2913507;IGUAI;535000
2000;Bahia;2913606;ILHEUS;13315760
2000;Bahia;2913705;INHAMBUPE;1490750
2000;Bahia;2913903;IPIAU;3051632
2000;Bahia;2914000;IPIRA;1980400
2000;Bahia;2914109;IPUPIARA;8000
2000;Bahia;2914208;IRAJUBA;239150
2000;Bahia;2914307;IRAMAIA;311550
2000;Bahia;2914406;IRAQUARA;485900
2000;Bahia;2914505;IRARA;944500
2000;Bahia;2914604;IRECE;3953414
2000;Bahia;2914703;ITABERABA;4309784
2000;Bahia;2914653;ITABELA;1583300
2000;Bahia;2914802;ITABUNA;20611661
2000;Bahia;2914901;ITACARE;319000
2000;Bahia;2915007;ITAETE;496250
2000;Bahia;2915106;ITAGI;276720
2000;Bahia;2915205;ITAGIBA;167000
2000;Bahia;2915304;ITAGIMIRIM;1148818
2000;Bahia;2915353;ITAGUACU DA BAHIA;720950
2000;Bahia;2915502;ITAJUIPE;635000
2000;Bahia;2915601;ITAMARAJU;6339863
2000;Bahia;2915700;ITAMARI;190000
2000;Bahia;2915809;ITAMBE;626000
2000;Bahia;2915908;ITANAGRA;32500
2000;Bahia;2916005;ITANHEM;150000
2000;Bahia;2916104;ITAPARICA;1798296
2000;Bahia;2916302;ITAPEBI;498518
2000;Bahia;2916401;ITAPETINGA;4741784
2000;Bahia;2916500;ITAPICURU;305000
2000;Bahia;2916708;ITAQUARA;164020
2000;Bahia;2916807;ITARANTIM;585400
2000;Bahia;2916856;ITATIM;867000
2000;Bahia;2916906;ITIRUCU;423040
2000;Bahia;2917003;ITIUBA;248150
2000;Bahia;2917102;ITORORO;461000
2000;Bahia;2917201;ITUACU;1470000
2000;Bahia;2917300;ITUBERA;1208747
2000;Bahia;2917334;IUIU;28200
2000;Bahia;2917359;JABORANDI;5000
2000;Bahia;2917409;JACARACI;367000
2000;Bahia;2917508;JACOBINA;5491540
2000;Bahia;2917607;JAGUAQUARA;3488787
2000;Bahia;2917706;JAGUARARI;785000
2000;Bahia;2917805;JAGUARIPE;301300
2000;Bahia;2918001;JEQUIE;10836469
2000;Bahia;2918100;JEREMOABO;468350
2000;Bahia;2918209;JIQUIRICA;384000
2000;Bahia;2918308;JITAUNA;340060
2000;Bahia;2918357;JOAO DOURADO;2389436
2000;Bahia;2918407;JUAZEIRO;11137250
2000;Bahia;2918605;JUSSIAPE;157700
2000;Bahia;2918803;LAJE;1571850
2000;Bahia;2919058;LAJEDO DO TABOCAL;143000
2000;Bahia;2918902;LAJEDAO;50000
2000;Bahia;2919009;LAJEDINHO;231450
2000;Bahia;2919157;LAPAO;450000
2000;Bahia;2919207;LAURO DE FREITAS;24149928
2000;Bahia;2919306;LENCOIS;584250
2000;Bahia;2919405;LICINIO DE ALMEIDA;408500
2000;Bahia;2919504;LIVRAMENTO DO BRUMADO;1821900
2000;Bahia;2919603;MACAJUBA;145000
2000;Bahia;2919702;MACARANI;491400
2000;Bahia;2919801;MACAUBAS;500000
2000;Bahia;2919900;MACURURE;146700
2000;Bahia;2919926;MADRE DE DEUS;740000
2000;Bahia;2919959;MAETINGA;15000
2000;Bahia;2920007;MAIQUINIQUE;256100
2000;Bahia;2920106;MAIRI;331450
2000;Bahia;2920304;MALHADA DE PEDRAS;55000
2000;Bahia;2920403;MANOEL VITORINO;251250
2000;Bahia;2920502;MARACAS;1012600
2000;Bahia;2920601;MARAGOGIPE;512500
2000;Bahia;2920700;MARAU;230100
2000;Bahia;2920809;MARCIONILIO SOUZA;249190
2000;Bahia;2920908;MASCOTE;405000
2000;Bahia;2921005;MATA DE SAO JOAO;1996618
2000;Bahia;2921104;MEDEIROS NETO;1195000
2000;Bahia;2921203;MIGUEL CALMON;580000
2000;Bahia;2921302;MILAGRES;868300
2000;Bahia;2921450;MIRANTE;112100
2000;Bahia;2921450;MONTE ALEGRE DA BA (EX;176000
2000;Bahia;2921500;MONTE SANTO;597000
2000;Bahia;2921708;MORRO DO CHAPEU;1042100
2000;Bahia;2921807;MORTUGABA;339000
2000;Bahia;2921906;MUCUGE;471000
2000;Bahia;2922003;MUCURI;2811000
2000;Bahia;2922052;MULUNGU DO MORRO;80000
2000;Bahia;2922102;MUNDO NOVO;651200
2000;Bahia;2922201;MUNIZ FERREIRA;1163050
2000;Bahia;2922250;MUQUEM DE SAO FRANCISC;268000
2000;Bahia;2922300;MURITIBA;631090
2000;Bahia;2922409;MUTUIPE;856850
2000;Bahia;2922508;NAZARE;1352250
2000;Bahia;2922706;NOVA CANAA;494300
2000;Bahia;2922730;NOVA FATIMA;665550
2000;Bahia;2922904;NOVA SOURE;547200
2000;Bahia;2923050;NOVO TRIUNFO;22000
2000;Bahia;2923001;NOVA VICOSA;3045400
2000;Bahia;2922656;NORDESTINA;285000
2000;Bahia;2923100;OLINDINA;504000
2000;Bahia;2923209;OLIVEIRA DOS BREJINHOS;312600
2000;Bahia;2923308;OURICANGAS;215000
2000;Bahia;2923357;OUROLANDIA;212000
2000;Bahia;2923407;PALMAS DE MONTE ALTO;124000
2000;Bahia;2923506;PALMEIRAS;155000
2000;Bahia;2923605;PARAMIRIM;1006000
2000;Bahia;2923803;PARIPIRANGA;1022000
2000;Bahia;2923902;PAU BRASIL;65000
2000;Bahia;2924009;PAULO AFONSO;8169319
2000;Bahia;2924207;PEDRO ALEXANDRE;207500
2000;Bahia;2924058;PE DE SERRA;195000
2000;Bahia;2924306;PIATA;320000
2000;Bahia;2924405;PILAO ARCADO;160100
2000;Bahia;2924504;PINDAI;15000
2000;Bahia;2924603;PINDOBACU;319250
2000;Bahia;2924652;PINTADAS;5000
2000;Bahia;2924702;PIRIPA;338200
2000;Bahia;2924801;PIRITIBA;880000
2000;Bahia;2924900;PLANALTINO;158100
2000;Bahia;2925006;PLANALTO;837650
2000;Bahia;2925105;POCOES;2166467
2000;Bahia;2925204;POJUCA;1388609
2000;Bahia;2925253;PONTO NOVO;153000
2000;Bahia;2925303;PORTO SEGURO;10063895
2000;Bahia;2925402;POTIRAGUA;455000
2000;Bahia;2925501;PRADO;1425500
2000;Bahia;2925709;PRESIDENTE JANIO QUADR;267950
2000;Bahia;2925758;PRESIDENTE TANCREDO NE;509750
2000;Bahia;2925808;QUEIMADAS;370900
2000;Bahia;2925907;QUIJINGUE;92950
2000;Bahia;2925931;QUIXABEIRA;259000
2000;Bahia;2925956;RAFAEL JAMBEIRO;671400
2000;Bahia;2926004;REMANSO;1125400
2000;Bahia;2926103;RETIROLANDIA;665000
2000;Bahia;2926202;RIACHAO DAS NEVES;98000
2000;Bahia;2926301;RIACHAO DO JACUIPE;1534042
2000;Bahia;2926400;RIACHO DE SANTANA;1008700
2000;Bahia;2926608;RIBEIRA DO POMBAL;1566900
2000;Bahia;2926657;RIBEIRAO DO LARGO;159000
2000;Bahia;2926707;RIO DE CONTAS;283000
2000;Bahia;2926806;RIO DO ANTONIO;843000
2000;Bahia;2926905;RIO DO PIRES;88000
2000;Bahia;2927002;RIO REAL;1668050
2000;Bahia;2927101;RODELAS;315000
2000;Bahia;2927200;RUY BARBOSA;1034000
2000;Bahia;2927309;SALINAS DA MARGARIDA;30300
2000;Bahia;2927408;SALVADOR;346128794
2000;Bahia;2927507;SANTA BARBARA;55000
2000;Bahia;2927606;SANTA BRIGIDA;222000
2000;Bahia;2927705;SANTA CRUZ CABRALIA;1160000
2000;Bahia;2927804;SANTA CRUZ DA VITORIA;696850
2000;Bahia;2927903;SANTA INES;345950
2000;Bahia;2928000;SANTALUZ;1146000
2000;Bahia;2928059;SANTA LUZIA;207450
2000;Bahia;2928109;SANTA MARIA DA VITORIA;667000
2000;Bahia;2928208;SANTANA;895000
2000;Bahia;2928406;SANTA RITA DE CASSIA;330000
2000;Bahia;2928505;SANTA TERESINHA;176750
2000;Bahia;2928604;SANTO AMARO;2088000
2000;Bahia;2928703;SANTO ANTONIO DE JESUS;9120097
2000;Bahia;2928950;SAO DOMINGOS;161700
2000;Bahia;2928802;SANTO ESTEVAO;2219847
2000;Bahia;2928901;SAO DESIDERIO;474200
2000;Bahia;2929008;SAO FELIX;639000
2000;Bahia;2929057;SAO FELIX DO CORIBE;538568
2000;Bahia;2929107;SAO FELIPE;187200
2000;Bahia;2929206;SAO FRANCISCO DO CONDE;710397
2000;Bahia;2929255;SAO GABRIEL;14100
2000;Bahia;2929305;SAO GONCALO DOS CAMPOS;1187250
2000;Bahia;2929370;SAO JOSE DO JACUIPE;240500
2000;Bahia;2929404;SAO MIGUEL DAS MATAS;273000
2000;Bahia;2929503;SAO SEBASTIAO DO PASSE;2492450
2000;Bahia;2929602;SAPEACU;440050
2000;Bahia;2929701;SATIRO DIAS;317100
2000;Bahia;2929750;SAUBARA;205000
2000;Bahia;2929800;SAUDE;478000
2000;Bahia;2929909;SEABRA;7617910
2000;Bahia;2930006;SEBASTIAO LARANJEIRAS;80000
2000;Bahia;2930105;SENHOR DO BONFIM;6175022
2000;Bahia;2930204;SENTO SE;471000
2000;Bahia;2930402;SERRA PRETA;220900
2000;Bahia;2930501;SERRINHA;3710750
2000;Bahia;2930600;SERROLANDIA;204100
2000;Bahia;2930709;SIMOES FILHO;8482085
2000;Bahia;2930766;SITIO DO QUINTO;329000
2000;Bahia;2930774;SOBRADINHO;704700
2000;Bahia;2930808;SOUTO SOARES;277500
2000;Bahia;2930907;TABOCAS DO BREJO VELHO;105000
2000;Bahia;2931004;TANHACU;499070
2000;Bahia;2931103;TANQUINHO;224100
2000;Bahia;2931053;TANQUE NOVO;20500
2000;Bahia;2931202;TAPEROA;597000
2000;Bahia;2931301;TAPIRAMUTA;198750
2000;Bahia;2931400;TEODORO SAMPAIO;570050
2000;Bahia;2931509;TEOFILANDIA;823650
2000;Bahia;2931707;TERRA NOVA;215000
2000;Bahia;2931350;TEIXEIRA DE FREITAS;12597350
2000;Bahia;2931806;TREMEDAL;85350
2000;Bahia;2931905;TUCANO;3048850
2000;Bahia;2932002;UAUA;822000
2000;Bahia;2932101;UBAIRA;565000
2000;Bahia;2932200;UBAITABA;45650
2000;Bahia;2932309;UBATA;847600
2000;Bahia;2932408;UIBAI;47600
2000;Bahia;2932457;UMBURANAS;74150
2000;Bahia;2932507;UNA;1005000
2000;Bahia;2932606;URANDI;467500
2000;Bahia;2932705;URUCUCA;983400
2000;Bahia;2932804;UTINGA;717500
2000;Bahia;2932903;VALENCA;5035788
2000;Bahia;2933000;VALENTE;628585
2000;Bahia;2933059;VARZEA DA ROCA;107050
2000;Bahia;2933109;VARZEA DO POCO;315850
2000;Bahia;2933158;VARZEA NOVA;49000
2000;Bahia;2933174;VARZEDO;54000
2000;Bahia;2933208;VERA CRUZ;2588450
2000;Bahia;2933257;VEREDA;45000
2000;Bahia;2933307;VITORIA DA CONQUISTA;28904339
2000;Bahia;2933406;WAGNER;135200
2000;Bahia;2933505;WENCESLAU GUIMARAES;362200
2000;Bahia;2933604;XIQUE-XIQUE;118837
2000;Ceará ;2300101;ABAIARA;860000
2000;Ceará ;2300150;ACARAPE;318000
2000;Ceará ;2300200;ACARAU;1231000
2000;Ceará ;2300309;ACOPIARA;916000
2000;Ceará ;2300408;AIUABA;89000
2000;Ceará ;2300705;ALTO SANTO;479000
2000;Ceará ;2300754;AMONTADA;629000
2000;Ceará ;2300804;ANTONINA DO NORTE;138000
2000;Ceará ;2300903;APUIARES;255000
2000;Ceará ;2301000;AQUIRAZ;3207200
2000;Ceará ;2301109;ARACATI;2575500
2000;Ceará ;2301208;ARACOIABA;490200
2000;Ceará ;2301257;ARARENDA;229000
2000;Ceará ;2301307;ARARIPE;289000
2000;Ceará ;2301406;ARATUBA;195000
2000;Ceará ;2301505;ARNEIROZ;170000
2000;Ceará ;2301604;ASSARE;383000
2000;Ceará ;2301703;AURORA;420000
2000;Ceará ;2301851;BANABUIU;305000
2000;Ceará ;2301901;BARBALHA;1497000
2000;Ceará ;2301950;BARREIRA;400000
2000;Ceará ;2302008;BARRO;620000
2000;Ceará ;2302057;BARROQUINHA;225000
2000;Ceará ;2302107;BATURITE;1222200
2000;Ceará ;2302206;BEBERIBE;1597000
2000;Ceará ;2302305;BELA CRUZ;594000
2000;Ceará ;2302404;BOA VIAGEM;1435000
2000;Ceará ;2302503;BREJO SANTO;1202000
2000;Ceará ;2302602;CAMOCIM;1064732
2000;Ceará ;2302701;CAMPOS SALES;1095000
2000;Ceará ;2302800;CANINDE;1740590
2000;Ceará ;2302909;CAPISTRANO;475000
2000;Ceará ;2303006;CARIDADE;528549
2000;Ceará ;2303105;CARIRE;505000
2000;Ceará ;2303204;CARIRIACU;310000
2000;Ceará ;2303303;CARIUS;134000
2000;Ceará ;2303402;CARNAUBAL;335000
2000;Ceará ;2303501;CASCAVEL;2271400
2000;Ceará ;2303600;CATARINA;110000
2000;Ceará ;2303659;CATUNDA;205000
2000;Ceará ;2303709;CAUCAIA;10816200
2000;Ceará ;2303808;CEDRO;483000
2000;Ceará ;2303907;CHAVAL;45000
2000;Ceará ;2303956;CHOROZINHO;854989
2000;Ceará ;2303931;CHORO;105000
2000;Ceará ;2304004;COREAU;415000
2000;Ceará ;2304103;CRATEUS;2405000
2000;Ceará ;2304202;CRATO;5875400
2000;Ceará ;2304236;CROATA;325000
2000;Ceará ;2304251;CRUZ;722000
2000;Ceará ;2304269;DEPUTADO IRAPUAN PINHE;125000
2000;Ceará ;2304285;EUSEBIO;1723802
2000;Ceará ;2304301;FARIAS BRITO;320000
2000;Ceará ;2304400;FORTALEZA;297252288
2000;Ceará ;2304350;FORQUILHA;322000
2000;Ceará ;2304459;FORTIM;479000
2000;Ceará ;2304509;FRECHEIRINHA;245000
2000;Ceará ;2304707;GRANJA;867000
2000;Ceará ;2304905;GROAIRAS;266000
2000;Ceará ;2305001;GUARACIABA DO NORTE;1035000
2000;Ceará ;2305209;HIDROLANDIA;435000
